id,wave,mstat,pcnt,kcnt,finhelp,nonfinhelp,guide,caresupport,hhres,interact_f,majong_f,provhelp_f,sport_f,community_f,volunteer_f,sccare_f,course_f,stock_f,scinternet_f,fpamt,fcamt,foamt
10104313002,2011,married,0,1,2,2,2,NA,2,4,4,4,4,4,4,4,4,4,4,0,0,0
10104314001,2011,married,0,1,2,2,NA,NA,2,4,4,4,4,4,4,4,4,4,4,0,400,0
10104314002,2011,married,0,1,2,2,2,NA,2,4,4,4,4,4,4,4,4,4,4,0,400,0
10104315001,2011,married,0,1,2,2,2,NA,6,4,4,4,4,4,4,4,4,4,4,0,200,0
10104315002,2011,married,0,1,NA,NA,NA,NA,6,4,4,4,4,4,4,4,4,4,4,0,200,0
10104316001,2011,married,0,1,2,1,2,NA,7,4,4,4,4,4,4,4,4,4,4,0,1201,0
10104316002,2011,married,0,1,2,2,2,NA,7,4,4,4,4,4,4,4,4,4,4,0,1201,0
10104317001,2011,married,1,1,1,1,2,NA,6,4,4,4,4,4,4,4,4,4,4,0,0,0
10104317002,2011,married,1,1,2,2,2,NA,6,4,4,4,4,4,4,4,4,4,4,0,0,0
10104318001,2011,married,0,1,2,2,2,NA,3,4,4,4,4,4,4,4,4,4,4,0,600,0
10104318002,2011,married,0,1,2,2,2,NA,3,4,4,4,4,4,4,4,4,4,4,0,600,0
10104319001,2011,married,0,1,2,2,2,NA,2,4,4,4,4,4,4,4,4,4,4,0,8000,0
10104319002,2011,married,0,1,2,2,2,NA,2,4,4,4,4,4,4,4,4,4,4,0,8000,0
10104320001,2011,married,0,1,2,2,2,NA,6,4,4,4,4,4,4,4,4,4,4,0,0,0
10104320002,2011,married,0,1,2,2,1,NA,6,4,4,4,4,4,4,4,4,4,4,0,0,0
10104321001,2011,married,0,1,1,2,1,NA,5,4,4,4,4,4,4,4,4,4,4,0,0,0
10104321002,2011,married,0,1,NA,NA,NA,NA,5,4,4,4,4,4,4,4,4,4,4,0,0,0
10104322001,2011,married,0,1,2,2,2,NA,5,4,4,4,4,4,4,4,4,4,4,0,300,1000
10104322002,2011,married,0,1,1,2,2,NA,5,4,4,4,4,4,4,4,4,4,4,0,300,1000
10104323001,2011,married,0,1,2,2,2,NA,6,4,4,4,4,4,4,4,4,4,4,0,4300,0
10104323002,2011,married,0,1,NA,NA,NA,NA,6,4,4,4,4,4,4,4,4,4,4,0,4300,0
10104324001,2011,married,0,1,2,2,2,NA,4,4,4,4,4,4,4,4,4,4,4,0,0,0
10104324002,2011,married,0,1,2,2,2,NA,4,4,4,4,4,4,4,4,4,4,4,0,0,0
10104325001,2011,widowed,0,1,2,2,2,NA,5,4,4,4,4,4,4,4,4,4,4,0,0,0
10104326001,2011,widowed,0,1,2,2,2,NA,5,4,4,4,4,4,4,4,4,4,4,0,200,200
10104327001,2011,married,0,1,NA,NA,NA,NA,6,4,4,4,4,4,4,4,4,4,4,0,1201,0
10104327002,2011,married,0,1,2,2,2,NA,6,4,4,4,4,4,4,4,4,4,4,0,1201,0
10104328001,2011,married,0,1,2,2,1,NA,6,4,4,4,4,4,4,4,4,4,4,0,0,1000
10104328002,2011,married,0,1,NA,NA,NA,NA,6,4,4,4,4,4,4,4,4,4,4,0,0,1000
10104329001,2011,married,0,1,2,2,2,NA,6,4,4,4,4,4,4,4,4,4,4,0,100,0
10104329002,2011,married,0,1,2,2,2,NA,6,4,4,4,4,4,4,4,4,4,4,0,100,0
10104330001,2011,widowed,0,1,2,2,2,NA,5,4,4,4,4,4,4,4,4,4,4,0,90,0
10206101001,2011,married,0,0,2,2,2,NA,2,4,4,4,4,4,4,4,4,4,4,NA,600,0
10206101002,2011,married,0,0,2,2,2,NA,2,4,4,4,4,4,4,4,4,4,4,NA,600,0
10206102001,2011,married,1,1,2,1,1,NA,6,4,4,4,4,4,4,4,4,4,4,0,0,400
10206102002,2011,married,1,1,2,2,2,NA,6,4,4,4,4,4,4,4,4,4,4,0,0,400
10206103001,2011,married,0,1,2,2,2,NA,2,4,4,4,4,4,4,4,4,4,4,0,0,0
10206103002,2011,married,0,1,2,2,2,NA,2,4,4,4,4,4,4,4,4,4,4,0,0,0
10206104001,2011,married,0,1,2,2,2,NA,5,4,4,4,4,4,4,4,4,4,4,0,1700,1600
10206104002,2011,married,0,1,2,2,2,NA,5,4,4,4,4,4,4,4,4,4,4,0,1700,1600
10206105001,2011,married,0,1,1,1,2,NA,4,4,4,4,4,4,4,4,4,4,4,NA,251,0
10206105002,2011,married,0,1,2,2,2,NA,4,4,4,4,4,4,4,4,4,4,4,NA,251,0
10206106001,2011,married,0,1,2,2,2,NA,6,4,4,4,4,4,4,4,4,4,4,0,260,0
10206106002,2011,married,0,1,NA,NA,NA,NA,6,4,4,4,4,4,4,4,4,4,4,0,260,0
10206107001,2011,married,0,1,2,2,2,NA,6,4,4,4,4,4,4,4,4,4,4,0,4201,1500
10206107002,2011,married,0,1,NA,NA,NA,NA,6,4,4,4,4,4,4,4,4,4,4,0,4201,1500
10206108001,2011,married,1,1,2,2,2,NA,4,4,4,4,4,4,4,4,4,4,4,0,0,0
10206108002,2011,married,1,1,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,0,0,0
10206109001,2011,married,1,1,2,2,2,NA,4,4,4,4,4,4,4,4,4,4,4,0,0,0
10206109002,2011,married,1,1,2,2,2,NA,4,4,4,4,4,4,4,4,4,4,4,0,0,0
10206110001,2011,separated,NA,0,NA,NA,NA,NA,3,4,4,4,4,4,4,4,4,4,4,NA,300,0
10206111001,2011,married,0,1,2,2,2,NA,6,4,4,4,4,4,4,4,4,4,4,0,0,0
10206111002,2011,married,0,1,2,2,2,NA,6,4,4,4,4,4,4,4,4,4,4,0,0,0
10206112001,2011,married,0,1,2,2,2,NA,5,4,4,4,4,4,4,4,4,4,4,0,1380,0
10206112002,2011,married,0,1,NA,NA,NA,NA,5,4,4,4,4,4,4,4,4,4,4,0,1380,0
10206113001,2011,married,0,1,1,2,1,NA,3,4,4,4,4,4,4,4,4,4,4,0,0,0
10206113002,2011,married,0,1,2,2,2,NA,3,4,4,4,4,4,4,4,4,4,4,0,0,0
10206114001,2011,widowed,NA,1,2,2,2,NA,5,4,4,4,4,4,4,4,4,4,4,NA,4605,0
10206115001,2011,widowed,0,1,2,2,2,NA,4,4,4,4,4,4,4,4,4,4,4,0,0,0
10206116001,2011,married,1,1,2,2,2,NA,6,4,4,4,4,4,4,4,4,4,4,0,0,0
10206116002,2011,married,1,1,2,2,2,NA,6,4,4,4,4,4,4,4,4,4,4,0,0,0
10206117001,2011,married,0,1,NA,NA,NA,NA,5,4,4,4,4,4,4,4,4,4,4,NA,0,0
10206117002,2011,married,0,1,2,2,2,NA,5,4,4,4,4,4,4,4,4,4,4,NA,0,0
10206118001,2011,married,1,1,2,2,1,NA,5,4,4,4,4,4,4,4,4,4,4,0,0,0
10206118002,2011,married,1,1,2,1,2,NA,5,4,4,4,4,4,4,4,4,4,4,0,0,0
10206119001,2011,married,0,1,2,2,2,NA,7,4,4,4,4,4,4,4,4,4,4,0,0,0
10206119002,2011,married,0,1,2,2,2,NA,7,4,4,4,4,4,4,4,4,4,4,0,0,0
10206120001,2011,married,1,1,2,1,1,NA,5,4,4,4,4,4,4,4,4,4,4,0,0,0
10206120002,2011,married,1,1,2,2,1,NA,5,4,4,4,4,4,4,4,4,4,4,0,0,0
10206121001,2011,married,1,1,2,2,2,NA,5,4,4,4,4,4,4,4,4,4,4,0,0,0
10206121002,2011,married,1,1,2,2,2,NA,5,4,4,4,4,4,4,4,4,4,4,0,0,0
10206122001,2011,widowed,0,0,NA,NA,NA,NA,2,4,4,4,4,4,4,4,4,4,4,0,0,0
10206123001,2011,married,0,1,2,1,1,NA,3,4,4,4,4,4,4,4,4,4,4,NA,3900,200
10206123002,2011,married,0,1,2,1,1,NA,3,4,4,4,4,4,4,4,4,4,4,NA,3900,200
10206124001,2011,married,0,1,2,2,2,NA,5,4,4,4,4,4,4,4,4,4,4,0,0,0
10206124002,2011,married,0,1,2,2,1,NA,5,4,4,4,4,4,4,4,4,4,4,0,0,0
10206125001,2011,widowed,0,1,2,2,2,NA,2,4,4,4,4,4,4,4,4,4,4,0,600,0
10206126001,2011,married,0,1,NA,NA,NA,NA,3,4,4,4,4,4,4,4,4,4,4,NA,401,1400
10206126002,2011,married,0,1,NA,NA,NA,NA,3,4,4,4,4,4,4,4,4,4,4,NA,401,1400
10206127001,2011,married,0,1,2,2,2,NA,2,4,4,4,4,4,4,4,4,4,4,0,1601,0
10206127002,2011,married,0,1,2,2,2,NA,2,4,4,4,4,4,4,4,4,4,4,0,1601,0
10206128001,2011,married,1,1,2,2,2,NA,2,4,4,4,4,4,4,4,4,4,4,0,760,500
10206128002,2011,married,1,1,2,2,2,NA,2,4,4,4,4,4,4,4,4,4,4,0,760,500
10206201001,2011,married,0,1,NA,NA,NA,NA,3,4,4,4,4,4,4,4,4,4,4,0,0,0
10206201002,2011,married,0,1,NA,NA,NA,NA,3,4,4,4,4,4,4,4,4,4,4,0,0,0
10206202001,2011,widowed,0,1,2,1,2,NA,4,4,4,4,4,4,4,4,4,4,4,0,2281,400
10206203001,2011,widowed,0,0,2,1,1,NA,1,4,4,4,4,4,4,4,4,4,4,0,0,0
10206204001,2011,widowed,1,1,2,2,2,NA,5,4,4,4,4,4,4,4,4,4,4,0,0,0
10206205001,2011,married,1,1,2,2,2,NA,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA
10206205002,2011,married,1,1,2,2,2,NA,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA
10206206002,2011,married,0,1,2,2,2,NA,5,4,4,4,4,4,4,4,4,4,4,0,0,0
10206207001,2011,widowed,0,1,2,2,2,NA,2,4,4,4,4,4,4,4,4,4,4,0,65,130
10206208001,2011,widowed,0,1,2,2,2,NA,1,4,4,4,4,4,4,4,4,4,4,0,3103,0
10206209001,2011,widowed,0,1,NA,NA,NA,NA,5,4,4,4,4,4,4,4,4,4,4,0,3501,0
10206210001,2011,widowed,0,1,2,2,2,NA,5,4,4,4,4,4,4,4,4,4,4,0,0,0
10206211001,2011,married,1,1,2,2,2,NA,6,4,4,4,4,4,4,4,4,4,4,0,0,0
10206211002,2011,married,1,1,2,1,2,NA,6,4,4,4,4,4,4,4,4,4,4,0,0,0
10206212001,2011,married,0,1,2,2,2,NA,6,4,4,4,4,4,4,4,4,4,4,0,0,0
10206212002,2011,married,0,1,2,2,1,NA,6,4,4,4,4,4,4,4,4,4,4,0,0,0
10206213002,2011,married,1,1,2,2,2,NA,5,4,4,4,4,4,4,4,4,4,4,0,0,0
10206214001,2011,married,0,1,2,1,2,NA,5,4,4,4,4,4,4,4,4,4,4,200,NA,0
10206214002,2011,married,0,1,2,1,2,NA,5,4,4,4,4,4,4,4,4,4,4,200,NA,0
10206215001,2011,married,1,1,2,2,2,NA,5,4,4,4,4,4,4,4,4,4,4,0,0,0
10206215002,2011,married,1,1,2,2,2,NA,5,4,4,4,4,4,4,4,4,4,4,0,0,0
10206216001,2011,married,0,1,2,2,2,NA,6,4,4,4,4,4,4,4,4,4,4,0,601,0
10206216002,2011,married,0,1,2,2,2,NA,6,4,4,4,4,4,4,4,4,4,4,0,601,0
10206217001,2011,married,0,1,NA,NA,NA,NA,3,4,4,4,4,4,4,4,4,4,4,0,NA,NA
10206217002,2011,married,0,1,2,1,2,NA,3,4,4,4,4,4,4,4,4,4,4,0,NA,NA
10206218001,2011,married,1,1,2,2,2,NA,6,4,4,4,4,4,4,4,4,4,4,0,0,0
10206218002,2011,married,1,1,2,1,2,NA,6,4,4,4,4,4,4,4,4,4,4,0,0,0
10206219001,2011,married,0,1,2,2,1,NA,3,4,4,4,4,4,4,4,4,4,4,0,200,0
10206219002,2011,married,0,1,2,2,2,NA,3,4,4,4,4,4,4,4,4,4,4,0,200,0
10206220001,2011,married,0,1,2,2,2,NA,6,4,4,4,4,4,4,4,4,4,4,0,NA,NA
10206220002,2011,married,0,1,1,2,2,NA,6,4,4,4,4,4,4,4,4,4,4,0,NA,NA
10206221001,2011,married,0,1,2,2,2,NA,2,4,4,4,4,4,4,4,4,4,4,0,0,0
10206221002,2011,married,0,1,2,2,2,NA,2,4,4,4,4,4,4,4,4,4,4,0,0,0
10206222001,2011,married,0,1,2,2,2,NA,5,4,4,4,4,4,4,4,4,4,4,0,3501,100
10206222002,2011,married,0,1,NA,NA,NA,NA,5,4,4,4,4,4,4,4,4,4,4,0,3501,100
10206223001,2011,married,0,1,2,2,1,NA,6,4,4,4,4,4,4,4,4,4,4,0,5000,0
10206223002,2011,married,0,1,2,2,2,NA,6,4,4,4,4,4,4,4,4,4,4,0,5000,0
10206224001,2011,married,0,1,2,1,1,NA,6,4,4,4,4,4,4,4,4,4,4,0,0,0
10206224002,2011,married,0,1,2,2,2,NA,6,4,4,4,4,4,4,4,4,4,4,0,0,0
10206225001,2011,widowed,0,1,2,2,2,NA,5,4,4,4,4,4,4,4,4,4,4,0,1003,0
10206226001,2011,married,1,1,2,2,2,NA,5,4,4,4,4,4,4,4,4,4,4,30,100,100
10206226002,2011,married,1,1,2,2,2,NA,5,4,4,4,4,4,4,4,4,4,4,30,100,100
10206227001,2011,married,1,1,2,2,2,NA,5,4,4,4,4,4,4,4,4,4,4,0,1000,0
10206227002,2011,married,1,1,2,2,2,NA,5,4,4,4,4,4,4,4,4,4,4,0,1000,0
10206301001,2011,married,0,1,2,2,2,NA,4,4,4,4,4,4,4,4,4,4,4,NA,0,0
10206302001,2011,married,0,1,2,2,1,NA,4,4,4,4,4,4,4,4,4,4,4,0,0,0
10206302002,2011,married,0,1,2,2,2,NA,4,4,4,4,4,4,4,4,4,4,4,0,0,0
10206303001,2011,married,0,1,2,2,2,NA,2,4,4,4,4,4,4,4,4,4,4,0,630,0
10206303002,2011,married,0,1,NA,NA,NA,NA,2,4,4,4,4,4,4,4,4,4,4,0,630,0
10206304001,2011,married,0,1,2,2,2,NA,2,4,4,4,4,4,4,4,4,4,4,0,12700,1000
10206304002,2011,married,0,1,2,2,2,NA,2,4,4,4,4,4,4,4,4,4,4,0,12700,1000
10206305001,2011,married,0,1,2,2,2,NA,6,4,4,4,4,4,4,4,4,4,4,NA,300,0
10206305002,2011,married,0,1,2,2,2,NA,6,4,4,4,4,4,4,4,4,4,4,NA,300,0
10206306001,2011,married,0,1,2,2,1,NA,5,4,4,4,4,4,4,4,4,4,4,0,300,0
10206306002,2011,married,0,1,2,2,2,NA,5,4,4,4,4,4,4,4,4,4,4,0,300,0
10206307001,2011,separated,0,1,2,2,2,NA,5,4,4,4,4,4,4,4,4,4,4,0,0,0
10206308001,2011,married,0,1,2,2,2,NA,6,4,4,4,4,4,4,4,4,4,4,0,411,50
10206308002,2011,married,0,1,2,2,2,NA,6,4,4,4,4,4,4,4,4,4,4,0,411,50
10206309001,2011,widowed,0,1,2,2,2,NA,5,4,4,4,4,4,4,4,4,4,4,0,100,0
10206310001,2011,widowed,0,1,2,2,2,NA,2,4,4,4,4,4,4,4,4,4,4,0,0,0
10206311001,2011,married,1,1,2,2,2,NA,5,4,4,4,4,4,4,4,4,4,4,0,0,0
10206311002,2011,married,1,1,2,1,2,NA,5,4,4,4,4,4,4,4,4,4,4,0,0,0
10206312001,2011,separated,0,1,2,2,2,NA,5,4,4,4,4,4,4,4,4,4,4,0,0,0
10206313001,2011,married,1,1,1,2,2,NA,6,4,4,4,4,4,4,4,4,4,4,0,0,0
10206313002,2011,married,1,1,2,2,2,NA,6,4,4,4,4,4,4,4,4,4,4,0,0,0
10206314001,2011,separated,0,1,1,2,2,NA,4,4,4,4,4,4,4,4,4,4,4,0,0,0
10206315001,2011,married,0,1,2,2,1,NA,6,4,4,4,4,4,4,4,4,4,4,NA,100,1000
10206315002,2011,married,0,1,2,2,1,NA,6,4,4,4,4,4,4,4,4,4,4,NA,100,1000
10206316001,2011,never,NA,0,2,2,2,NA,2,4,4,4,4,4,4,4,4,4,4,NA,0,500
10206317001,2011,separated,0,0,NA,NA,NA,NA,2,4,4,4,4,4,4,4,4,4,4,0,0,0
10206318001,2011,married,0,1,NA,NA,NA,NA,5,4,4,4,4,4,4,4,4,4,4,0,800,0
10206318002,2011,married,0,1,2,2,1,NA,5,4,4,4,4,4,4,4,4,4,4,0,800,0
10206319001,2011,married,0,1,2,2,2,NA,5,4,4,4,4,4,4,4,4,4,4,0,40,0
