id,wave,mstat,pcnt,kcnt,finhelp,nonfinhelp,guide,caresupport,hhres,interact_f,majong_f,provhelp_f,sport_f,community_f,volunteer_f,sccare_f,course_f,stock_f,scinternet_f,fpamt,fcamt,foamt
10104128001,2015,married,0,1,1,1,1,2,3,2,4,4,4,4,4,4,4,4,4,0,0,0
10104128002,2015,married,0,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,0,0,0
10104129001,2015,married,1,1,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,0,4000,NA
10104129002,2015,married,1,1,2,2,2,1,4,4,4,3,4,4,4,4,4,4,4,0,4000,NA
10104130001,2015,married,0,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,0,100,0
10104130002,2015,married,0,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,0,100,0
10104201002,2015,married,NA,1,NA,NA,NA,1,2,4,1,4,4,4,4,4,4,4,4,0,12000,0
10104205001,2015,married,0,1,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,0,0,0
10104205002,2015,married,0,1,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,0,0,0
10104206001,2015,married,0,1,2,2,2,1,3,3,4,4,4,4,4,4,4,4,4,0,0,0
10104206002,2015,married,0,1,2,2,2,1,3,2,4,4,4,2,4,4,4,4,4,0,0,0
10104208001,2015,widowed,0,1,2,2,2,1,3,4,4,4,2,3,4,4,4,4,4,0,8000,1000
10104210001,2015,widowed,0,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,2630,0
10104212001,2015,widowed,0,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,0,0,0
10104217001,2015,married,0,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,1000,0
10104217002,2015,married,0,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,1000,0
10104218002,2015,separated,0,1,2,2,2,1,3,4,4,4,4,4,4,4,4,4,4,0,0,0
10104220001,2015,widowed,0,1,NA,NA,NA,1,7,3,4,4,4,4,4,4,4,4,4,0,2800,0
10104221001,2015,married,0,1,2,2,2,1,3,4,1,4,4,4,4,4,4,4,4,0,0,0
10104221002,2015,married,0,1,1,2,2,1,3,4,4,4,4,4,4,4,4,4,4,0,0,0
10104223001,2015,married,0,1,NA,NA,NA,2,5,4,4,4,1,4,4,4,4,4,4,0,0,0
10104225001,2015,married,0,1,2,2,2,1,3,4,1,4,4,4,4,4,4,4,4,0,14800,NA
10104225002,2015,married,0,1,2,2,2,1,3,4,4,4,4,4,4,4,4,4,4,0,14800,NA
10104226001,2015,married,0,1,2,2,1,2,4,4,4,4,4,4,4,4,4,4,4,0,28500,0
10104226002,2015,married,0,1,2,1,1,2,4,2,4,4,4,4,4,4,4,4,4,0,28500,0
10104227001,2015,separated,0,1,2,2,2,1,3,4,4,4,4,4,4,4,4,4,4,0,27,0
10104228002,2015,married,0,1,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,0,3300,0
10104230001,2015,separated,0,1,NA,NA,NA,1,3,2,4,4,4,4,4,4,4,4,4,2000,0,400
10104231001,2015,separated,1,1,2,2,2,1,3,4,4,4,1,4,4,4,4,4,4,0,0,0
10104232001,2015,widowed,0,1,NA,NA,NA,1,2,3,4,4,1,4,4,4,4,4,4,0,2000,50
10104234001,2015,married,0,1,2,1,2,1,2,4,1,4,4,4,4,4,4,4,4,0,2000,600
10104234002,2015,married,0,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,2000,600
10104235001,2015,separated,0,1,NA,NA,NA,2,3,4,4,4,4,4,4,4,4,4,1,0,0,0
10104301001,2015,married,0,1,1,1,1,1,3,1,4,1,4,4,4,4,4,4,4,0,3400,2000
10104301002,2015,married,0,1,2,2,2,1,3,1,4,4,4,4,4,4,4,4,4,0,3400,2000
10104302001,2015,married,0,1,2,2,2,2,7,4,4,4,4,4,4,4,4,4,4,0,0,0
10104303001,2015,married,0,1,2,1,2,1,3,3,2,3,4,4,4,3,4,4,4,0,38000,0
10104303002,2015,married,0,1,2,2,2,1,3,4,4,4,4,4,4,4,4,4,4,0,38000,0
10104304001,2015,widowed,0,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,1400,0
10104305001,2015,widowed,0,1,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,0,9300,0
10104306001,2015,married,0,1,2,2,2,1,3,4,4,4,4,4,4,4,4,4,4,0,1700,0
10104306002,2015,married,0,1,2,2,2,2,3,4,3,4,4,4,4,4,4,4,4,0,1700,0
10104307001,2015,married,0,1,2,1,2,1,3,3,4,3,4,4,4,4,4,4,4,0,360,0
10104307002,2015,married,0,1,2,2,2,1,3,4,4,4,4,4,4,4,4,4,4,0,360,0
10104308001,2015,widowed,1,1,2,2,1,1,6,4,4,4,4,4,4,4,4,4,4,0,700,0
10104309001,2015,married,0,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,312,22120,0
10104309002,2015,married,0,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,312,22120,0
10104310001,2015,widowed,0,1,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,0,6100,NA
10104311001,2015,married,0,1,2,2,2,1,3,4,4,4,4,4,4,4,4,4,4,0,5000,0
10104311002,2015,married,0,1,2,2,2,1,3,4,4,4,4,4,4,4,4,4,4,0,5000,0
10104312001,2015,married,0,1,2,2,2,1,3,4,4,4,4,4,4,4,4,4,4,0,600,0
10104312002,2015,married,0,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,0,600,0
10104313001,2015,married,0,1,NA,NA,NA,1,2,4,4,4,4,4,4,4,4,4,4,0,1200,0
10104313002,2015,married,0,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,1200,0
10104314002,2015,separated,0,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,400,NA
10104315001,2015,widowed,0,1,2,2,2,1,3,4,4,4,4,4,4,4,4,4,4,0,400,0
10104316001,2015,married,0,1,2,1,2,1,4,4,4,4,4,4,4,4,4,4,4,0,1800,0
10104316002,2015,married,0,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,0,1800,0
10104317001,2015,married,0,1,1,1,2,1,4,4,4,4,4,4,4,4,4,4,4,0,8700,NA
10104317002,2015,married,0,1,2,2,2,1,4,3,4,4,4,4,4,4,4,4,4,0,8700,NA
10104318001,2015,married,0,1,2,2,2,1,3,4,4,4,4,4,4,4,4,4,4,0,100,0
10104318002,2015,married,0,1,2,2,2,1,3,4,4,4,4,4,4,4,4,4,4,0,100,0
10104319001,2015,married,0,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,0,0
10104319002,2015,married,0,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,0,0
10104320001,2015,married,0,1,2,2,2,1,3,4,4,4,4,4,4,4,4,4,4,0,1500,0
10104320002,2015,married,0,1,2,2,1,1,3,4,4,4,4,4,4,4,4,4,4,0,1500,0
10104321001,2015,married,0,1,1,2,1,1,4,4,4,4,4,4,4,4,4,4,4,0,100,0
10104321002,2015,married,0,1,NA,NA,NA,1,4,4,4,4,4,4,4,4,4,4,4,0,100,0
10104322001,2015,married,0,1,2,2,2,NA,2,4,4,4,4,4,4,4,4,4,4,0,1100,0
10104322002,2015,married,0,1,1,2,2,NA,2,4,4,4,4,4,4,4,4,4,4,0,1100,0
10104324001,2015,married,0,1,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,0,700,0
10104324002,2015,married,0,1,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,0,700,0
10104325001,2015,widowed,0,1,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,0,1400,0
10104326001,2015,widowed,0,1,2,2,2,1,6,4,4,4,4,4,4,4,4,4,4,0,850,NA
10104327002,2015,widowed,0,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,51400,7000
10104328001,2015,widowed,0,1,2,2,1,1,6,4,4,4,4,4,4,4,4,4,4,0,3400,500
10104329001,2015,married,0,1,2,2,2,1,3,4,4,4,4,4,4,4,4,4,4,0,0,0
10104329002,2015,married,0,1,2,2,2,1,3,4,4,4,4,4,4,4,4,4,4,0,0,0
10104330001,2015,widowed,0,1,2,2,2,1,3,4,4,4,4,4,4,4,4,4,4,0,2700,0
10104331001,2015,married,0,1,2,2,2,1,5,4,4,4,4,4,4,4,4,4,4,0,1000,0
10104331002,2015,married,0,1,2,2,2,1,5,4,4,4,4,4,4,4,4,4,4,0,1000,0
10104332001,2015,married,0,1,2,1,2,1,4,2,3,3,4,4,4,4,4,4,4,0,6000,6000
10104332002,2015,married,0,1,2,2,2,1,4,4,4,3,4,4,4,3,4,4,4,0,6000,6000
10104333001,2015,married,0,1,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,0,3000,NA
10104333002,2015,married,0,1,2,2,2,1,4,4,4,3,4,4,4,4,4,4,4,0,3000,NA
10104334002,2015,married,0,1,2,2,2,1,1,4,4,4,4,4,4,4,4,4,4,0,100,1000
10206101001,2015,married,0,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,1375,0
10206101002,2015,married,0,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,1375,0
10206102001,2015,married,NA,1,2,1,1,1,4,4,4,4,4,4,4,4,4,4,4,0,6000,0
10206102002,2015,married,NA,1,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,0,6000,0
10206103001,2015,married,0,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,0,600,0
10206103002,2015,married,0,1,2,2,2,1,3,1,4,4,4,4,4,4,4,4,4,0,600,0
10206104001,2015,married,0,1,2,2,2,NA,4,4,4,4,4,4,4,4,4,4,4,0,0,0
10206104002,2015,married,0,1,2,2,2,NA,4,3,4,4,4,4,4,4,4,4,4,0,0,0
10206105001,2015,married,0,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4,4,0,1600,0
10206105002,2015,married,0,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,0,1600,0
10206106001,2015,widowed,0,1,2,2,2,1,5,3,4,4,4,4,4,4,4,4,4,0,2600,NA
10206107001,2015,married,0,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,0,1950,600
10206107002,2015,married,0,1,NA,NA,NA,2,4,1,4,4,4,4,4,4,4,4,4,0,1950,600
10206108001,2015,widowed,1,1,2,2,2,1,5,4,4,4,4,4,4,4,4,4,4,0,65,NA
10206109001,2015,married,1,0,2,2,2,2,3,2,4,2,4,4,4,4,4,4,4,0,9000,NA
10206109002,2015,married,1,0,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,0,9000,NA
10206111001,2015,married,1,1,2,2,2,2,7,1,4,4,4,4,4,4,4,4,4,0,400,0
10206111002,2015,married,1,1,2,2,2,2,7,4,4,4,4,4,4,4,4,4,4,0,400,0
10206112001,2015,widowed,0,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,5650,200
10206113001,2015,married,0,1,1,2,1,1,4,4,4,4,4,4,4,4,4,4,4,0,3000,0
10206113002,2015,married,0,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,0,3000,0
10206114001,2015,widowed,0,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,4800,1500
10206115001,2015,widowed,0,1,2,2,2,2,3,2,4,4,4,4,4,4,4,4,4,0,2100,0
10206116001,2015,married,0,1,2,2,2,2,5,4,4,4,4,4,4,4,4,4,4,0,6800,3000
10206116002,2015,married,0,1,2,2,2,NA,5,4,4,4,4,4,4,4,4,4,4,0,6800,3000
10206117101,2015,married,0,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,1915,0
10206118001,2015,married,1,1,2,2,1,1,3,3,2,4,4,4,4,4,4,4,4,0,260,0
10206118002,2015,married,1,1,2,1,2,1,3,4,4,4,4,4,4,4,4,4,4,0,260,0
10206119001,2015,married,0,1,2,2,2,1,3,3,4,4,4,4,4,4,4,4,4,0,2600,0
10206119002,2015,married,0,1,2,2,2,1,3,4,2,4,4,4,4,4,4,4,4,0,2600,0
10206120001,2015,married,0,1,2,1,1,1,5,2,4,1,4,4,4,2,4,4,4,1500,800,NA
10206120002,2015,married,0,1,2,2,1,NA,5,2,4,4,4,4,4,4,4,4,4,1500,800,NA
10206121001,2015,married,1,1,2,2,2,2,4,1,3,3,4,4,4,4,4,4,4,0,4000,6000
10206121002,2015,married,1,1,2,2,2,2,4,3,4,4,4,4,4,4,4,4,4,0,4000,6000
10206122002,2015,widowed,0,0,2,2,2,1,1,1,4,4,4,4,4,4,4,4,4,0,NA,3500
10206123001,2015,married,0,1,2,1,1,1,3,4,4,4,4,4,4,4,4,4,4,0,7900,4000
10206123002,2015,married,0,1,2,1,1,2,3,4,4,4,4,4,4,4,4,4,4,0,7900,4000
10206124001,2015,married,0,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,0,740,0
10206124002,2015,married,0,1,2,2,1,1,3,4,4,4,4,4,4,4,4,4,4,0,740,0
10206127002,2015,widowed,0,1,2,2,2,1,7,4,4,4,4,4,4,4,4,4,4,0,500,0
10206128001,2015,married,1,1,2,2,2,1,3,4,4,4,4,4,4,4,4,4,4,0,1050,NA
10206128002,2015,married,1,1,2,2,2,1,3,4,4,4,4,4,4,4,4,4,4,0,1050,NA
10206129001,2015,married,0,0,2,2,2,1,2,3,4,4,4,4,4,4,4,4,4,0,3300,NA
10206129002,2015,married,0,0,2,2,2,NA,2,4,4,4,4,4,4,4,4,4,4,0,3300,NA
10206130001,2015,never,0,0,2,2,2,2,1,3,4,2,4,4,4,3,4,4,4,0,NA,NA
10206131001,2015,married,0,1,2,1,2,2,3,1,1,4,4,4,4,4,4,4,4,0,0,0
10206131002,2015,married,0,1,1,1,1,2,3,1,4,4,4,4,4,4,4,4,4,0,0,0
10206132001,2015,married,0,1,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,0,0,0
10206132002,2015,married,0,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,0,0,0
10206133001,2015,married,0,1,2,2,2,1,3,4,4,3,4,4,4,4,4,4,4,0,0,2000
10206133002,2015,married,0,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,0,0,2000
10206135001,2015,married,0,1,2,2,2,1,4,4,4,4,4,4,4,3,3,4,4,0,0,NA
10206135002,2015,married,0,1,1,2,2,1,4,4,2,4,4,4,4,3,4,4,4,0,0,NA
10206202001,2015,widowed,0,1,2,1,2,1,5,4,4,4,4,4,4,3,4,4,4,0,6390,0
10206203001,2015,separated,0,0,2,1,1,2,1,1,4,4,4,4,4,4,4,4,4,0,NA,0
10206204001,2015,widowed,0,1,2,2,2,1,2,4,4,3,4,4,4,3,4,4,4,0,200,NA
10206205001,2015,married,NA,1,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,0,1000,0
10206205002,2015,married,NA,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,0,1000,0
10206206002,2015,married,0,1,2,2,2,1,6,4,4,4,4,4,4,4,4,4,4,0,0,0
10206206003,2015,married,0,1,2,2,2,1,6,4,4,4,4,4,4,4,4,4,4,0,0,0
10206207001,2015,widowed,0,1,2,2,2,1,3,2,4,3,4,4,4,4,4,4,4,0,2080,0
10206208001,2015,widowed,0,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,1500,NA
10206210001,2015,widowed,0,1,2,2,2,1,1,4,4,4,4,4,4,4,4,4,4,0,0,0
10206211001,2015,married,1,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,9000,NA
10206211002,2015,married,1,1,2,1,2,1,2,4,4,4,4,4,4,4,4,4,4,0,9000,NA
10206212001,2015,married,0,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,600,NA
10206212002,2015,married,0,1,2,2,1,1,2,4,4,4,4,4,4,4,4,4,4,0,600,NA
10206213002,2015,married,0,1,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,0,6500,7000
10206213003,2015,married,0,1,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,0,6500,7000
10206214001,2015,married,1,1,2,1,2,1,5,4,4,4,4,4,4,4,4,4,4,0,8500,0
10206214002,2015,married,1,1,2,1,2,1,5,4,4,4,4,4,4,4,4,4,4,0,8500,0
10206215001,2015,married,0,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,0,1000,0
10206215002,2015,married,0,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,0,1000,0
10206216001,2015,married,0,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,0,1500,400
10206216002,2015,married,0,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,0,1500,400
10206217001,2015,married,0,1,NA,NA,NA,2,3,4,4,4,4,4,4,4,4,4,4,0,5000,300
10206217002,2015,married,0,1,2,1,2,1,3,4,4,4,4,4,4,4,4,4,4,0,5000,300
10206218001,2015,married,NA,1,2,2,2,1,7,4,4,4,4,4,4,4,4,4,4,0,27200,0
10206218002,2015,married,NA,1,2,1,2,1,7,4,4,4,4,4,4,4,4,4,4,0,27200,0
10206219001,2015,married,0,1,2,2,1,1,5,4,4,4,4,4,4,4,4,4,4,0,2600,0
10206219002,2015,married,0,1,2,2,2,1,5,4,4,4,4,4,4,4,4,4,4,0,2600,0
10206220001,2015,married,0,1,2,2,2,NA,4,2,4,4,4,4,4,4,4,4,4,0,150,0
10206220002,2015,married,0,1,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4,0,150,0
10206221001,2015,married,0,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,0,0
10206221002,2015,married,0,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,0,0
10206222001,2015,widowed,0,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,1950,600
10206223001,2015,married,0,1,2,2,1,1,8,3,4,4,4,4,4,4,4,4,4,0,1000,2000
10206223002,2015,married,0,1,2,2,2,1,8,4,4,4,4,4,4,4,4,4,4,0,1000,2000
10206224001,2015,married,0,0,2,1,1,1,2,4,4,3,4,4,4,4,4,4,4,0,600,10000
10206224002,2015,married,0,0,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,600,10000
10206225001,2015,widowed,0,1,2,2,2,1,3,4,4,4,4,4,4,4,4,4,4,0,900,0
10206226001,2015,married,1,1,2,2,2,1,3,4,4,4,4,4,4,4,4,4,4,0,1400,0
10206226002,2015,married,1,1,2,2,2,1,3,4,4,4,4,4,4,4,4,4,4,0,1400,0
10206227001,2015,married,0,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,0,0
10206227002,2015,married,0,1,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,0,0,0
10206228001,2015,married,NA,1,2,2,2,1,7,4,4,4,4,4,4,4,4,4,4,0,0,0
10206228002,2015,married,NA,1,2,2,1,1,7,4,4,4,4,4,4,4,4,4,4,0,0,0
10206229001,2015,married,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,0,100,0
10206229002,2015,married,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,0,100,0
10206230001,2015,married,0,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,0,5000,NA
10206230002,2015,married,0,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,0,5000,NA
10206231001,2015,widowed,0,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,0,300,1000
10206232001,2015,never,1,0,2,1,2,2,7,3,4,4,4,4,4,4,4,4,4,0,NA,0
10206301001,2015,married,1,1,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,0,7900,0
10206302001,2015,married,0,1,2,2,1,1,3,4,4,4,4,4,4,4,4,4,4,0,2900,0
10206302002,2015,married,0,1,2,2,2,1,3,4,4,4,4,4,4,4,4,4,4,0,2900,0
10206303001,2015,married,0,1,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,0,5000,0
10206303002,2015,married,0,1,NA,NA,NA,1,2,4,4,4,4,4,4,4,4,4,4,0,5000,0
10206304001,2015,married,0,0,2,2,2,1,3,4,4,4,4,4,4,4,4,4,4,0,12000,0
10206304002,2015,married,0,0,2,2,2,NA,3,4,4,4,4,4,4,4,4,4,4,0,12000,0
10206305001,2015,married,0,1,2,2,2,1,6,4,4,3,4,4,4,4,4,4,4,0,4900,3000
10206305002,2015,married,0,1,2,2,2,1,6,3,4,3,4,4,4,4,4,4,4,0,4900,3000
10206306001,2015,married,0,1,2,2,1,1,5,4,4,4,4,4,4,4,4,4,4,0,600,0
10206306002,2015,married,0,1,2,2,2,1,5,4,4,4,4,4,4,4,4,4,4,0,600,0
10206307001,2015,married,0,1,2,2,2,1,3,4,4,4,4,4,4,4,4,4,4,0,200,0
10206307002,2015,married,0,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,0,200,0
10206308001,2015,married,0,1,2,2,2,2,6,4,4,4,4,4,4,4,4,4,4,0,5000,900
10206308002,2015,married,0,1,2,2,2,1,6,3,4,4,4,4,4,4,4,4,4,0,5000,900
10206309001,2015,widowed,0,1,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,0,3400,NA
10206310001,2015,widowed,0,1,2,2,2,1,1,4,4,4,4,4,4,4,4,4,4,0,2500,220
10206311001,2015,married,0,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,0,20200,0
10206311002,2015,married,0,1,2,1,2,1,4,2,4,4,4,4,4,4,4,4,4,0,20200,0
10206312001,2015,married,0,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,0,1700,NA
10206312002,2015,married,0,1,2,1,2,1,3,4,4,4,4,4,4,4,4,4,4,0,1700,NA
10206313001,2015,married,1,1,1,2,2,1,4,3,4,3,4,4,4,4,4,4,4,200,700,0
10206313002,2015,married,1,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,200,700,0
10206314001,2015,widowed,0,1,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,0,1340,0
10206315001,2015,married,0,1,2,2,1,2,4,4,4,4,4,4,4,4,4,4,4,0,1200,NA
10206315002,2015,married,0,1,2,2,1,1,4,3,4,4,4,4,4,3,4,4,4,0,1200,NA
10206316001,2015,never,NA,0,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,0,NA,NA
10206317001,2015,widowed,0,1,NA,NA,NA,1,2,4,4,4,4,4,4,4,4,4,4,0,70,0
10206318001,2015,married,0,1,NA,NA,NA,2,4,4,4,4,4,4,4,4,4,4,4,0,500,NA
