id,wave,mstat,pcnt,kcnt,finhelp,nonfinhelp,guide,caresupport,hhres,interact_f,majong_f,provhelp_f,sport_f,community_f,volunteer_f,sccare_f,course_f,stock_f,scinternet_f,fpamt,fcamt,foamt
56604111002,2013,widowed,0,1,2,2,1,1,2,1,4,4,4,4,4,4,4,4,4,0,NA,NA
56604112001,2013,widowed,0,1,NA,NA,NA,1,4,4,4,4,4,4,4,4,4,4,4,0,300,0
56604113001,2013,married,0,1,NA,NA,NA,2,2,3,4,4,4,4,4,4,4,4,4,0,4600,0
56604113002,2013,married,0,1,NA,NA,NA,1,2,1,4,4,4,4,4,4,4,4,4,0,4600,0
56604114001,2013,married,1,1,2,2,1,1,8,1,4,4,4,4,4,4,4,4,4,0,0,0
56604114002,2013,married,1,1,2,2,2,1,8,1,1,4,4,4,4,4,4,4,4,0,0,0
56604115001,2013,widowed,0,1,2,1,2,1,4,4,1,4,4,4,4,4,4,4,4,0,14800,0
56604116001,2013,never,0,0,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,0,0,0
56604117001,2013,married,NA,1,1,2,2,1,5,3,4,4,4,4,4,4,4,4,4,NA,2100,200
56604117002,2013,married,NA,1,2,NA,NA,1,5,1,4,3,4,4,4,4,4,4,4,NA,2100,200
56604118001,2013,married,0,1,2,2,2,1,2,1,4,4,4,4,4,4,4,4,4,0,10050,0
56604118002,2013,married,0,1,2,2,2,1,2,1,2,4,4,4,4,4,4,4,4,0,10050,0
56604119002,2013,married,0,1,NA,NA,NA,1,6,2,4,4,4,4,4,4,4,4,4,0,0,0
56604120001,2013,married,0,1,2,2,1,1,6,4,4,4,4,4,4,4,4,4,4,0,1000,0
56604120002,2013,married,0,1,2,2,2,2,6,3,2,4,4,4,4,4,4,4,4,0,1000,0
56604121001,2013,widowed,0,1,2,2,2,1,4,2,4,4,4,4,4,4,4,4,4,0,3800,0
56604122001,2013,married,0,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,NA,100
56604123001,2013,married,0,NA,2,1,2,1,3,4,4,4,4,4,4,4,4,4,4,0,NA,1000
56604123002,2013,married,0,NA,NA,NA,NA,1,3,4,4,4,4,4,4,4,4,4,4,0,NA,1000
56604124001,2013,married,1,1,2,2,2,1,6,4,4,4,4,4,4,4,4,4,4,NA,210,100
56604124002,2013,married,1,1,2,2,2,NA,6,2,4,4,4,4,4,4,4,4,4,NA,210,100
56604125001,2013,married,1,1,NA,NA,NA,1,9,4,4,4,4,4,4,4,4,4,4,0,0,0
56604125002,2013,married,1,1,2,2,2,1,9,4,4,4,4,4,4,4,4,4,4,0,0,0
56604126001,2013,married,0,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,3000,0
56604126002,2013,married,0,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,3000,0
56604127001,2013,never,0,0,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,0,0,0
56604128001,2013,widowed,0,0,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,0,3800,NA
56604129001,2013,married,0,0,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,2200,0
56604129002,2013,married,0,0,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,2200,0
56604130001,2013,married,0,1,2,2,2,1,5,4,4,4,4,4,4,4,4,4,4,0,8200,200
56604130002,2013,married,0,1,2,2,2,2,5,4,4,4,4,4,4,4,4,4,4,0,8200,200
56604131001,2013,married,0,0,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,0,200,0
56604131002,2013,married,0,0,2,1,2,2,2,1,4,4,4,4,4,4,4,4,4,0,200,0
56604132001,2013,married,0,1,1,2,2,1,2,2,2,4,4,4,4,4,4,4,4,0,4800,0
56604132002,2013,married,0,1,2,1,2,1,2,2,1,4,4,4,4,4,4,4,4,0,4800,0
56604134001,2013,married,0,1,NA,NA,NA,1,7,4,4,4,4,4,4,4,4,4,4,NA,950,200
56604134002,2013,married,0,1,2,2,2,1,7,3,4,4,4,4,4,4,4,4,4,NA,950,200
56604135001,2013,married,0,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,0,0
56604135002,2013,married,0,1,2,2,2,1,2,3,4,4,4,4,4,4,4,4,4,0,0,0
56604136001,2013,married,0,1,2,2,2,NA,4,4,4,4,4,4,4,4,4,4,4,0,1500,0
56604136002,2013,married,0,1,2,2,2,1,4,1,4,4,4,4,4,4,4,4,4,0,1500,0
56604137001,2013,married,0,1,1,2,1,1,4,2,4,4,4,4,4,4,4,4,4,0,1200,0
56604137002,2013,married,0,1,2,2,1,1,4,2,4,4,4,4,4,4,4,4,4,0,1200,0
56604138001,2013,married,0,0,2,1,1,1,2,4,4,4,4,4,4,4,4,4,4,0,1500,0
56604138002,2013,married,0,0,2,2,2,1,2,1,4,4,4,4,4,4,4,4,4,0,1500,0
56604139001,2013,widowed,0,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,3400,0
56604201001,2013,married,0,0,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,6000,0
56604201002,2013,married,0,0,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,0,6000,0
56604202001,2013,married,0,0,2,2,2,2,2,4,3,4,4,4,4,4,4,4,4,0,3000,0
56604202002,2013,married,0,0,2,2,2,1,2,2,4,4,4,4,4,4,4,4,4,0,3000,0
56604203001,2013,married,0,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,5200,300
56604203002,2013,married,0,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,5200,300
56604204001,2013,married,0,1,2,2,2,1,3,4,4,3,4,4,4,4,4,4,4,0,2000,0
56604204002,2013,married,0,1,2,2,2,1,3,4,4,3,4,4,4,4,4,4,4,0,2000,0
56604205001,2013,married,0,1,2,2,2,1,6,4,4,4,4,4,4,4,4,4,4,0,2200,0
56604205002,2013,married,0,1,2,2,2,1,6,4,2,4,4,4,4,4,4,4,4,0,2200,0
56604206001,2013,married,0,1,2,1,1,1,2,4,4,4,4,4,4,4,4,4,4,0,1600,0
56604206002,2013,married,0,1,2,1,2,1,2,4,1,4,4,4,4,4,4,4,4,0,1600,0
56604207001,2013,married,0,1,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,0,770,0
56604207002,2013,married,0,1,2,2,2,2,2,4,4,4,1,4,4,4,4,4,4,0,770,0
56604208001,2013,married,0,0,2,2,2,1,2,1,4,4,4,4,4,4,4,4,4,0,11800,0
56604208002,2013,married,0,0,2,2,2,1,2,1,4,4,4,4,4,4,4,4,4,0,11800,0
56604209001,2013,widowed,0,1,1,2,2,1,2,1,4,4,4,4,4,4,4,4,4,0,22200,0
56604211001,2013,married,1,1,2,2,2,2,3,2,4,4,4,4,4,4,4,4,4,0,4000,0
56604211002,2013,married,1,1,2,2,2,2,3,1,4,4,4,4,4,4,4,4,4,0,4000,0
56604213001,2013,widowed,0,1,2,2,2,1,5,4,1,4,4,4,4,4,4,4,4,0,700,0
56604214001,2013,married,0,0,NA,NA,NA,1,2,4,4,4,4,4,4,4,4,4,4,0,3600,0
56604214002,2013,married,0,0,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,3600,0
56604215001,2013,married,1,1,2,1,2,1,4,4,4,4,1,4,4,4,4,4,4,0,5300,0
56604215002,2013,married,1,1,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,0,5300,0
56604216001,2013,married,0,1,2,2,2,1,3,4,4,4,4,4,4,4,4,4,4,0,0,0
56604216002,2013,married,0,1,2,2,2,1,3,4,4,4,4,4,4,4,4,4,4,0,0,0
56604217001,2013,married,0,0,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,9000,500
56604217002,2013,married,0,0,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,9000,500
56604218001,2013,married,0,1,2,2,2,1,2,4,4,4,1,4,4,4,4,4,4,0,6200,0
56604218002,2013,married,0,1,2,2,1,1,2,4,4,4,4,4,4,4,4,4,4,0,6200,0
56604219001,2013,widowed,0,1,2,2,2,NA,2,4,4,4,4,4,4,4,4,4,4,0,NA,15
56604220001,2013,married,1,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,1000,100
56604220002,2013,married,1,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,1000,100
56604221001,2013,never,0,0,NA,NA,NA,1,2,4,4,4,4,4,4,4,4,4,4,0,0,2880
56604222001,2013,married,0,1,2,2,2,1,6,1,1,4,4,4,4,4,4,4,4,0,NA,600
56604222002,2013,married,0,1,2,2,2,1,6,4,4,4,4,4,4,4,4,4,4,0,NA,600
56604223001,2013,married,1,1,2,2,2,1,4,4,3,3,4,4,4,4,4,4,4,0,0,0
56604223002,2013,married,1,1,2,2,2,1,4,3,3,4,4,4,4,3,4,4,4,0,0,0
56604224001,2013,widowed,0,1,2,2,2,1,5,4,4,4,4,4,4,4,4,4,4,0,980,0
56604225001,2013,never,0,1,2,2,2,1,1,4,4,4,4,4,4,4,4,4,4,0,1000,200
56604226001,2013,married,0,1,2,1,2,1,3,4,4,4,4,4,4,4,4,4,4,0,600,150
56604226002,2013,married,0,1,2,1,2,1,3,3,3,4,4,4,4,4,4,4,4,0,600,150
56604301001,2013,married,0,1,2,1,2,1,7,4,4,4,4,4,4,4,4,4,4,0,2500,0
56604301002,2013,married,0,1,2,2,2,2,7,4,4,4,4,4,4,4,4,4,4,0,2500,0
56604302001,2013,widowed,0,0,2,2,2,1,1,3,4,4,4,4,4,4,4,4,4,0,0,6000
56604303001,2013,married,0,1,1,2,2,1,5,1,4,4,4,4,4,4,4,4,4,0,5200,0
56604303002,2013,married,0,1,2,2,2,1,5,1,4,4,4,4,4,4,4,4,4,0,5200,0
56604304001,2013,married,0,1,1,2,2,2,2,1,1,4,4,4,4,4,4,4,4,0,2700,0
56604304002,2013,married,0,1,2,2,2,NA,2,4,4,4,4,4,4,4,4,4,4,0,2700,0
56604305001,2013,married,0,1,2,1,1,1,4,4,4,4,4,4,4,4,4,4,4,0,0,0
56604305002,2013,married,0,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,0,0,0
56604306001,2013,married,0,1,1,1,2,1,5,4,2,4,4,4,4,4,4,4,4,0,1800,0
56604306002,2013,married,0,1,2,2,2,1,5,1,4,4,4,4,4,4,4,4,4,0,1800,0
56604308001,2013,widowed,0,1,2,2,2,1,5,4,4,4,4,4,4,4,4,4,4,0,300,NA
56604310001,2013,married,0,1,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,0,500,0
56604310002,2013,married,0,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,500,0
56604311001,2013,married,0,1,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,0,0,0
56604311002,2013,married,0,1,NA,NA,NA,2,4,4,4,4,4,4,4,4,4,4,4,0,0,0
56604312001,2013,married,1,1,2,2,2,1,6,4,4,4,4,4,4,4,4,4,4,0,0,0
56604312002,2013,married,1,1,2,2,2,1,6,4,4,4,4,4,4,4,4,4,4,0,0,0
56604313001,2013,married,0,0,2,2,1,1,2,4,4,4,4,4,4,4,4,4,4,0,1100,400
56604313002,2013,married,0,0,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,1100,400
56604314001,2013,widowed,0,1,2,2,2,1,2,4,4,4,1,4,4,4,4,4,4,0,21000,2000
56604315001,2013,widowed,0,1,NA,NA,NA,2,3,1,3,4,4,4,4,4,4,4,4,0,7000,5200
56604316001,2013,married,0,1,2,2,2,1,5,4,4,4,4,4,4,4,4,4,4,0,800,300
56604316002,2013,married,0,1,2,2,2,1,5,4,4,4,4,4,4,4,4,4,4,0,800,300
56604317001,2013,married,1,NA,2,1,2,1,3,3,3,4,4,4,4,4,4,4,4,50,NA,0
56604317002,2013,married,1,NA,2,2,1,1,3,1,4,4,4,3,4,4,4,4,3,50,NA,0
56604318001,2013,widowed,0,0,2,2,2,NA,1,4,4,4,4,4,4,4,4,4,4,0,NA,0
56604319001,2013,married,1,1,2,2,1,1,3,3,4,4,4,4,4,4,4,4,4,0,100,NA
56604319002,2013,married,1,1,2,2,2,1,3,3,4,4,4,4,4,4,4,4,4,0,100,NA
56604320001,2013,married,0,1,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,0,2600,600
56604320002,2013,married,0,1,2,2,2,NA,2,4,4,4,4,4,4,4,4,4,4,0,2600,600
56604321001,2013,married,0,1,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,0,2500,200
56604321002,2013,married,0,1,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,0,2500,200
56604322001,2013,widowed,0,1,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,0,0,0
56604323001,2013,married,0,1,2,2,1,2,3,2,4,4,4,4,4,4,4,4,4,0,1300,5300
56604323002,2013,married,0,1,1,1,1,2,3,1,4,4,4,4,4,4,4,4,4,0,1300,5300
56604324001,2013,married,1,1,NA,NA,NA,1,2,1,3,4,4,4,4,4,4,4,4,0,500,0
56604324002,2013,married,1,1,NA,NA,NA,1,2,3,4,4,4,4,4,4,4,4,4,0,500,0
56604325001,2013,married,1,1,2,2,2,1,2,1,4,4,4,4,4,4,4,4,4,0,500,0
56604325002,2013,married,1,1,2,1,1,1,2,1,4,4,4,4,4,4,4,4,4,0,500,0
56604326001,2013,married,0,0,1,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,3300,1000
56604326002,2013,married,0,0,2,2,2,1,2,4,4,3,4,4,4,4,4,4,4,0,3300,1000
56604327001,2013,married,0,0,2,2,2,1,5,4,4,4,4,4,4,4,4,4,4,NA,1950,0
56604327002,2013,married,0,0,2,2,2,2,5,2,4,4,4,4,4,4,4,4,4,NA,1950,0
56604328001,2013,married,0,1,NA,NA,NA,1,3,4,3,4,4,4,4,4,4,4,4,0,6000,1000
56604328002,2013,married,0,1,NA,NA,NA,1,3,3,4,4,4,4,4,4,4,4,4,0,6000,1000
56604329001,2013,married,NA,1,NA,NA,NA,1,5,4,3,4,4,4,4,4,4,4,4,NA,1500,4000
56604329002,2013,married,NA,1,NA,NA,NA,1,5,4,4,4,4,4,4,4,4,4,4,NA,1500,4000
56604330001,2013,married,0,1,2,2,2,1,3,4,1,3,4,4,4,4,4,4,4,0,5600,0
56604330002,2013,married,0,1,2,2,2,2,3,3,1,4,4,4,4,4,4,4,4,0,5600,0
56604331001,2013,married,0,1,NA,NA,NA,NA,6,4,4,4,4,4,4,4,4,4,4,0,1000,0
56604331002,2013,married,0,1,2,2,2,1,6,4,4,4,4,4,4,4,4,4,4,0,1000,0
56604332001,2013,married,1,1,2,2,2,1,6,4,4,4,4,4,4,4,4,4,4,60,0,0
56604332002,2013,married,1,1,2,2,2,1,6,4,4,4,4,4,4,4,4,4,4,60,0,0
56604333001,2013,married,0,1,NA,NA,NA,1,2,4,4,4,4,4,4,4,4,4,4,0,6400,1000
56604333002,2013,married,0,1,NA,NA,NA,1,2,4,4,4,4,4,4,4,4,4,4,0,6400,1000
56604334001,2013,married,0,1,2,2,2,1,3,4,1,4,1,4,4,4,4,4,4,0,5000,2400
56604334002,2013,married,0,1,2,2,2,1,3,4,1,4,4,4,4,4,4,4,4,0,5000,2400
56604335001,2013,married,0,1,2,1,1,2,2,4,4,4,4,4,4,4,4,4,4,0,200,0
56604335002,2013,married,0,1,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,0,200,0
56604336001,2013,married,0,1,2,2,2,1,6,1,4,4,4,4,4,4,4,4,4,0,4900,1000
56604336002,2013,married,0,1,2,2,2,1,6,4,4,4,4,4,4,4,4,4,4,0,4900,1000
56604337001,2013,married,0,1,2,2,2,1,3,1,4,4,4,4,4,4,4,4,4,0,3000,0
56604337002,2013,married,0,1,2,2,2,1,3,3,4,4,4,4,4,4,4,4,4,0,3000,0
57457101002,2013,married,0,1,2,2,1,2,1,4,4,4,4,4,4,4,4,4,4,0,500,0
57457102001,2013,widowed,0,1,2,2,2,1,4,1,4,4,4,4,4,4,4,4,4,0,1100,0
57457103001,2013,married,0,1,2,2,2,1,5,1,1,4,4,4,4,4,4,4,3,0,20500,0
57457103002,2013,married,0,1,2,2,1,1,5,3,4,3,4,4,4,4,4,4,4,0,20500,0
57457104001,2013,married,0,1,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,0,5700,0
57457104002,2013,married,0,1,2,2,2,NA,2,4,4,4,4,4,4,4,4,4,4,0,5700,0
57457105001,2013,married,NA,1,2,1,2,1,3,4,4,4,4,4,4,4,4,4,4,NA,700,0
57457105002,2013,married,NA,1,2,2,2,1,3,3,4,4,4,4,4,4,4,4,4,NA,700,0
57457106002,2013,widowed,0,1,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,0,2840,0
57457107002,2013,married,0,1,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,0,15000,0
57457108001,2013,widowed,0,1,NA,NA,NA,1,4,1,4,4,4,3,4,4,4,4,4,0,6700,0
57457109001,2013,married,0,1,2,2,2,1,7,2,1,4,4,4,4,4,4,4,4,0,10000,200
57457109002,2013,married,0,1,2,2,2,1,7,4,4,3,4,4,4,4,4,4,4,0,10000,200
57457110001,2013,married,0,1,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,0,600,0
57457110002,2013,married,0,1,2,1,1,1,4,3,4,3,4,4,4,4,4,4,4,0,600,0
57457111001,2013,married,0,1,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,0,200,0
57457111002,2013,married,0,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,0,200,0
57457112001,2013,never,0,0,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,0,0
57457113001,2013,married,0,1,2,2,2,1,1,4,4,4,4,4,4,4,4,4,4,0,1700,300
57457114001,2013,married,0,1,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,0,11800,0
57457114002,2013,married,0,1,1,1,2,1,4,1,4,4,4,4,4,4,4,4,4,0,11800,0
57457115001,2013,married,0,1,2,2,2,1,5,1,3,4,4,4,4,4,4,4,4,0,6000,0
57457115002,2013,married,0,1,2,2,2,1,5,4,4,4,4,4,4,4,4,4,4,0,6000,0
57457116001,2013,widowed,0,1,2,2,2,1,1,4,4,4,4,4,4,4,4,4,4,0,1800,0
57457117001,2013,married,0,1,2,2,2,1,3,4,2,4,4,4,4,4,4,4,4,0,4300,0
57457117002,2013,married,0,1,2,2,1,1,3,1,4,4,4,4,4,4,4,4,4,0,4300,0
57457118001,2013,married,0,1,2,2,2,1,6,4,4,4,4,4,4,4,4,4,4,0,1300,0
57457118002,2013,married,0,1,2,2,1,1,6,3,4,4,4,4,4,4,4,4,4,0,1300,0
57457119001,2013,widowed,0,1,2,2,2,1,1,1,4,3,4,4,4,4,4,4,4,0,3500,500
57457120001,2013,married,0,1,NA,NA,NA,2,2,4,4,4,4,4,4,4,4,4,4,0,6300,400
57457120002,2013,married,0,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,6300,400
57457121001,2013,married,0,1,NA,NA,NA,1,4,4,4,4,4,4,4,4,4,4,4,0,NA,0
57457121002,2013,married,0,1,NA,NA,NA,1,4,4,4,4,4,4,4,4,4,4,4,0,NA,0
57457122001,2013,married,0,1,2,2,2,2,6,4,2,3,4,4,4,4,4,4,4,0,NA,0
57457122002,2013,married,0,1,2,2,2,1,6,1,3,3,4,4,4,4,4,4,4,0,NA,0
57457123001,2013,married,1,1,2,2,2,NA,2,1,4,4,4,4,4,4,4,4,4,0,1500,0
57457123002,2013,married,1,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,1500,0
57457124001,2013,widowed,0,1,2,2,2,1,1,4,4,4,4,4,4,4,4,4,4,0,2400,0
57457125001,2013,married,0,1,2,2,2,1,3,4,4,4,4,4,4,4,4,4,4,0,0,0
57457125002,2013,married,0,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,0,0,0
57457126001,2013,married,0,1,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,0,5000,0
57457126002,2013,married,0,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,0,5000,0
57457127001,2013,separated,0,1,NA,NA,NA,2,4,4,4,4,4,4,4,4,4,4,4,0,NA,0
57457128001,2013,married,0,1,2,1,2,2,2,4,3,4,4,4,4,4,4,4,4,0,250,0
57457128002,2013,married,0,1,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,0,250,0
57457201001,2013,widowed,0,1,2,1,2,1,3,4,4,4,4,4,4,4,4,4,4,0,NA,600
57457203001,2013,married,0,1,2,2,2,1,4,4,4,3,4,4,4,4,4,4,4,0,10800,0
57457203002,2013,married,0,1,2,2,2,NA,4,2,2,4,4,4,4,4,4,4,4,0,10800,0
57457204001,2013,married,0,0,2,2,1,2,2,4,3,4,4,4,4,4,4,4,4,0,9900,0
57457204002,2013,married,0,0,2,2,1,1,2,4,4,4,4,4,4,4,4,4,4,0,9900,0
57457205001,2013,widowed,0,0,2,2,2,1,1,4,4,4,4,4,4,4,4,4,4,0,5100,0
57457206002,2013,widowed,0,1,2,2,2,2,1,1,1,4,4,4,4,4,4,4,4,0,1400,300
57457207001,2013,married,1,1,NA,NA,NA,1,4,4,4,4,4,4,4,4,4,4,4,1200,0,0
57457207002,2013,married,1,1,NA,NA,NA,1,4,4,1,4,4,4,4,3,4,4,4,1200,0,0
57457208001,2013,married,0,0,2,2,1,NA,5,4,4,4,4,4,4,4,4,4,4,0,1000,0
57457208002,2013,married,0,0,2,2,1,1,5,4,4,4,4,4,4,4,4,4,4,0,1000,0
57457209001,2013,married,0,1,2,1,1,1,2,4,2,4,4,4,4,4,4,4,4,0,0,0
57457209002,2013,married,0,1,NA,NA,NA,1,2,4,4,4,4,4,4,4,4,4,4,0,0,0
57457210001,2013,widowed,0,1,2,2,1,1,5,4,4,4,4,4,4,4,4,4,4,0,1300,0
57457211001,2013,widowed,0,1,NA,NA,NA,2,2,4,4,4,4,4,4,4,4,4,4,0,NA,NA
57457212001,2013,married,0,1,2,2,2,1,2,2,4,4,4,4,4,4,4,4,4,0,15900,2000
57457212002,2013,married,0,1,2,2,2,2,2,4,3,4,4,4,4,4,4,4,4,0,15900,2000
57457213001,2013,married,0,0,2,2,2,1,3,4,4,4,4,4,4,4,4,4,4,0,4700,0
57457213002,2013,married,0,0,2,2,2,1,3,4,4,4,4,4,4,4,4,4,4,0,4700,0
57457214001,2013,married,1,1,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,0,6600,0
57457214002,2013,married,1,1,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,0,6600,0
57457215001,2013,married,0,1,2,2,2,NA,4,4,2,4,4,4,4,4,4,4,4,0,12000,0
57457215002,2013,married,0,1,2,2,2,NA,4,4,4,4,4,4,4,4,4,4,4,0,12000,0
57457217001,2013,married,0,1,2,2,2,1,6,1,4,3,4,4,4,4,4,4,4,0,10600,4500
57457217002,2013,married,0,1,2,2,2,1,6,4,4,3,4,4,4,4,4,4,4,0,10600,4500
57457218001,2013,married,0,0,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,900,0
57457218002,2013,married,0,0,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,900,0
57457220001,2013,married,0,1,2,2,2,1,3,4,4,4,4,4,4,4,4,4,4,0,2000,0
57457220002,2013,married,0,1,2,2,2,1,3,4,4,4,4,4,4,4,4,4,4,0,2000,0
57457222001,2013,widowed,0,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,12800,0
57457223001,2013,married,1,1,NA,NA,NA,1,3,2,1,4,4,4,4,4,4,4,4,0,4000,0
57457223002,2013,married,1,1,NA,NA,NA,1,3,4,4,4,4,4,4,4,4,4,4,0,4000,0
57457224001,2013,married,0,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,2150,0
57457224002,2013,married,0,1,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,0,2150,0
57457225001,2013,never,NA,0,2,2,2,1,2,4,4,4,4,4,4,4,4,4,4,NA,0,0
57457226001,2013,married,1,1,2,2,2,1,6,4,4,4,4,4,4,4,4,4,4,0,300,0
57457226002,2013,married,1,1,2,2,1,1,6,4,4,4,4,4,4,4,4,4,4,0,300,0
57457227001,2013,separated,0,NA,2,2,2,1,3,4,4,4,4,4,4,4,4,4,4,0,NA,0
57457228001,2013,married,1,1,2,2,2,2,4,3,4,4,4,4,4,4,4,4,4,0,0,2000
57457228002,2013,married,1,1,2,1,1,1,4,4,3,4,4,4,4,4,4,4,4,0,0,2000
57457229001,2013,married,0,1,2,2,2,1,3,4,4,3,4,4,4,4,4,4,4,0,6000,2000
57457229002,2013,married,0,1,2,2,2,2,3,4,3,4,4,4,4,4,4,4,4,0,6000,2000
57457301001,2013,married,0,0,2,2,2,1,6,3,4,4,4,4,4,4,4,4,4,0,1400,500
57457301002,2013,married,0,0,2,2,2,1,6,4,4,4,4,4,4,4,4,4,4,0,1400,500
57457302001,2013,married,0,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,0,1600,0
57457302002,2013,married,0,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,0,1600,0
57457303001,2013,married,0,1,1,2,2,1,6,4,4,4,4,4,4,4,4,4,4,0,0,0
57457303002,2013,married,0,1,2,2,2,1,6,4,4,4,4,4,4,4,4,4,4,0,0,0
57457304001,2013,married,1,1,2,2,2,NA,4,4,4,4,4,4,4,4,4,4,4,0,4200,0
57457304002,2013,married,1,1,2,2,2,NA,4,4,4,4,4,4,4,4,4,4,4,0,4200,0
57457305001,2013,married,1,1,2,2,1,NA,3,4,4,4,4,4,4,4,4,4,4,0,460,200
57457305002,2013,married,1,1,2,2,2,NA,3,4,4,4,4,4,4,4,4,4,4,0,460,200
57457306001,2013,never,0,0,2,2,2,2,1,4,4,3,4,4,4,4,4,4,4,0,0,15
57457307001,2013,married,0,1,2,2,2,1,3,4,4,4,4,4,4,4,4,4,4,0,2000,0
57457307002,2013,married,0,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,0,2000,0
57457308001,2013,widowed,0,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,0,600,0
57457309001,2013,married,0,1,2,2,2,1,4,4,4,3,4,4,4,4,4,4,4,0,13660,0
57457309002,2013,married,0,1,2,2,2,1,4,4,4,3,4,4,4,4,4,4,4,0,13660,0
57457310001,2013,married,NA,0,2,1,2,2,2,4,4,4,4,4,4,4,4,4,4,NA,1400,0
57457312001,2013,married,0,1,2,2,2,NA,2,4,4,4,4,4,4,4,4,4,4,0,2200,0
57457312002,2013,married,0,1,2,2,2,2,2,4,3,4,4,3,4,4,4,4,4,0,2200,0
57457313001,2013,married,0,0,2,2,2,1,2,4,4,3,4,4,4,4,4,4,4,0,2930,0
57457313002,2013,married,0,0,2,1,2,1,2,1,4,4,4,4,4,4,4,4,4,0,2930,0
57457314001,2013,married,0,1,2,2,1,2,6,4,3,4,4,4,4,4,4,4,4,0,0,0
57457314002,2013,married,0,1,2,2,1,1,6,4,3,4,4,4,4,4,4,4,4,0,0,0
57457315001,2013,widowed,0,1,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,0,1800,0
57457317002,2013,married,0,1,2,2,2,1,7,4,4,4,4,4,4,4,4,4,4,0,3050,600
57457318001,2013,married,0,1,2,2,2,NA,4,4,4,4,4,4,4,4,4,4,4,0,1200,0
57457318002,2013,married,0,1,2,2,2,NA,4,4,4,4,4,4,4,4,4,4,4,0,1200,0
57457319001,2013,married,0,1,2,2,1,NA,4,4,4,4,4,4,4,4,4,4,4,0,NA,NA
57457319002,2013,married,0,1,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,0,NA,NA
57457320001,2013,married,0,0,2,2,2,1,2,3,4,4,4,4,4,4,4,4,4,0,2400,0
